318.9556 265.42908 261.54517 257.6476 181.89575 277.16522 108.86311 274.5806 378.98978 274.59464 442.96976 294.14075 522.5725 298.1292 307.22244 429.89056
319.0035 265.4796 264.10782 258.9399 184.54918 279.8213 108.7806 275.90332 380.27435 275.84555 444.26993 294.18164 522.5611 298.11636 308.53912 429.88834
328.07306 266.7263 266.7243 264.13834 184.55556 278.5497 110.17748 275.90216 389.403 275.88983 453.39493 291.5759 534.31995 296.8178 317.65317 432.49118
339.87552 265.42053 279.82333 261.51376 202.80971 278.547 123.1984 275.84955 401.21652 271.96426 467.73938 287.65906 550.00653 290.2692 332.02527 431.18597
359.43756 261.53375 298.0518 257.66605 219.75056 278.49817 141.49556 275.9059 420.76056 266.78638 487.31876 286.30203 576.0572 286.34027 350.33813 432.48605
373.78314 258.93286 312.44052 257.63965 238.02423 278.48795 157.13058 277.14642 435.1247 266.7103 505.5986 278.5436 591.7425 281.12674 367.25342 433.8052
385.50748 257.6262 321.59378 256.3757 245.90904 278.53003 168.88591 277.1511 448.18845 265.4666 518.6678 278.4828 602.22723 277.26904 380.25244 433.8253
388.10785 258.94046 326.76505 257.61157 249.79985 277.20682 172.77643 275.84158 446.86176 265.4786 517.3481 278.48135 602.18964 277.23547 381.56625 433.8466
380.301 258.9318 317.66147 257.60077 236.77011 278.55075 164.96143 277.137 441.65317 265.487 512.1449 277.26123 593.0736 278.49426 375.0957 432.52115
368.57693 262.8516 307.22043 258.93848 230.20653 279.83112 151.88945 275.91315 426.0048 266.80005 496.44308 282.4325 586.4955 284.9821 359.46927 432.49948
350.3447 265.3881 292.8471 261.52368 213.20132 281.11618 137.55655 277.1461 411.64548 268.08273 479.51843 286.35425 565.62695 287.6728 341.17783 433.8307
338.53735 265.48013 277.16782 264.09567 201.46478 279.80582 121.89739 275.9402 398.56827 274.54044 463.80862 288.96417 544.7764 296.81647 328.06696 432.48825
329.37976 265.48474 268.08774 262.8226 187.15645 278.55273 112.76534 275.9457 389.41412 273.2493 452.09753 287.7005 533.00287 296.78357 320.31128 432.50983
328.08844 265.38657 265.4921 258.95865 189.76807 279.81726 110.12511 275.89777 388.10928 270.6687 452.09616 287.64188 534.2943 291.53613 317.63016 428.60333
328.10617 261.54736 266.7242 257.66568 184.51198 277.26068 108.86146 273.2931 388.1371 266.7863 453.41714 286.34076 538.24274 288.93643 318.9942 432.4922
326.81366 257.61356 265.4586 256.2843 183.19936 277.194 103.62223 275.84357 385.51385 265.472 454.67856 283.7404 542.16833 286.35257 320.28815 433.82907
320.30615 255.02386 257.65033 253.7001 178.01756 274.5372 97.07964 269.38455 381.64163 260.24805 449.4807 277.19693 538.2071 282.4306 315.02606 433.81595
308.519 247.21097 245.89084 244.60883 163.65126 265.4309 76.17813 257.65878 369.86194 256.29068 444.2343 277.147 529.13934 277.22412 296.7886 429.8869
299.3989 244.59273 235.4609 239.33958 151.88014 258.9462 57.925842 254.94069 364.64856 254.97922 433.81842 270.69818 522.5556 274.56833 283.7383 432.50735
288.96277 240.63823 225.03166 234.16833 138.85486 255.02629 40.957794 245.89099 351.59457 248.48737 423.37482 268.05563 516.0327 271.96765 266.80447 429.90533
285.01544 236.759 221.06401 232.8321 129.72539 249.79196 35.744637 244.58205 347.66037 248.47194 420.76538 266.7353 506.89322 268.08463 261.52847 423.4051
286.34387 235.44936 223.65752 228.91345 129.6834 251.10852 37.039425 243.26027 348.977 245.90356 424.68958 266.7438 513.44653 266.76175 262.85614 422.04926
294.1527 234.10999 227.58427 226.30603 132.3129 249.81026 38.358086 238.03598 358.10892 244.55527 435.1075 266.71304 526.4668 265.5075 275.88446 424.69833
300.68494 234.15872 235.4431 228.92886 145.37172 253.68457 46.169056 243.282 367.2296 244.54611 442.96844 265.40607 535.6106 265.3898 279.8158 423.4091
307.22943 235.38528 243.2461 227.6285 151.89098 252.39381 55.2824 243.25415 371.13278 244.5792 450.7658 265.47797 544.75433 265.37906 287.62546 429.91122
311.12662 235.40465 245.8893 227.61282 154.52177 251.0774 57.935764 236.79178 376.40884 245.85933 456.0004 266.77875 547.3516 266.73056 288.9572 423.37698
313.75296 235.49626 247.20197 231.52827 161.02924 251.07027 65.73678 240.67355 376.3837 245.92989 452.10727 268.07455 544.75433 270.65857 294.15225 424.7058
313.7406 236.77686 248.47476 234.11061 163.64833 254.98483 67.10035 244.5494 375.07785 247.16025 453.3811 271.976 539.56647 274.6055 292.8732 424.68375
315.0304 244.61049 251.1099 238.06108 163.65915 261.5162 76.1594 253.66666 377.69543 255.00429 446.87326 277.18546 535.61273 277.22272 295.48557 428.59625
316.3431 247.17418 254.9997 243.27739 170.16846 265.42728 85.31474 257.66635 372.50717 256.30106 445.584 282.4166 535.592 287.58398 299.3916 431.20572
320.3163 252.41364 264.11246 245.85017 179.29103 268.07675 95.77524 264.1685 380.3184 261.54193 452.07324 287.61343 538.27057 294.12943 309.83347 432.48184
338.53546 256.30136 277.19876 252.39706 193.69785 273.27274 116.67573 265.41348 397.25333 265.45868 467.7379 288.9911 556.4931 296.81143 329.38623 431.2196
351.6052 256.3668 291.55557 255.00082 214.52606 277.1482 137.5156 266.7883 411.6196 265.47012 478.208 287.66013 570.844 295.49197 346.36942 433.79736
360.73956 258.95575 299.39233 257.59473 223.71323 278.52353 147.95833 271.98215 422.06168 266.775 492.53552 288.9233 577.3551 291.55576 358.0893 436.4363
362.08154 258.93286 302.0129 257.60388 226.3036 278.53595 150.62279 273.2622 422.0934 266.76077 493.8371 287.63196 580.0523 287.70346 360.72342 435.15015
364.66245 264.12003 303.29578 261.53244 226.27953 282.41937 150.57558 275.8866 423.3967 268.04623 495.15286 287.66275 579.95386 287.64188 360.7867 436.41714
368.56335 261.54898 307.25412 258.93765 231.52658 286.31674 153.23032 279.79172 424.69684 266.76395 496.45593 290.25842 583.8975 296.79645 368.56873 435.14694
371.1884 262.81207 311.13074 261.52606 235.44849 286.377 162.30226 285.00366 431.20932 266.70905 497.7837 287.70895 587.8094 292.87613 369.90665 439.05264
369.88312 262.824 308.55994 261.51318 235.42241 286.2739 161.05475 281.1323 427.30502 266.7081 496.49524 287.6749 583.89844 290.2323 368.5261 440.34277
367.2403 261.52332 307.19244 257.60773 230.19942 281.09912 157.10794 277.14484 423.36353 266.7859 492.5315 296.79483 580.01526 302.00635 368.53265 441.63547
369.8881 262.8313 309.84335 257.66177 236.75406 281.11118 162.34084 275.84457 426.01245 266.815 496.48346 296.8038 586.5185 301.97256 371.21783 436.4332
380.29996 258.94135 318.96603 256.34668 243.26776 277.2527 171.48848 268.0392 439.01868 266.7323 506.93106 287.67578 598.2704 288.9461 382.93747 435.1098
389.40808 257.65552 328.11087 256.298 253.68993 277.22864 179.28278 268.057 445.56967 266.72528 517.3351 287.66458 602.18335 288.93457 390.77292 431.2182
390.7662 257.6626 329.41977 256.27704 254.98514 277.22626 177.99661 266.738 449.46368 266.74747 518.68353 287.67654 604.7925 290.26248 392.0293 433.84244
388.1503 258.91327 328.10214 256.3177 255.01163 279.78815 179.30785 274.55682 444.29352 265.50183 516.0695 291.54318 604.7999 296.7999 389.45886 435.14722
380.28287 260.21158 320.2554 256.361 251.07832 282.41135 175.37392 278.5379 436.41034 266.73547 505.5886 298.0289 593.0504 307.1667 378.98483 429.90134
367.27145 258.9065 308.5511 255.04398 239.33478 282.42102 161.0604 278.53305 422.07132 266.78452 486.05124 299.4041 578.6475 317.594 359.38785 433.8226
359.3976 264.10806 299.40622 256.31006 226.3243 279.81418 153.23431 275.94305 412.97586 271.9859 479.51855 305.90506 563.0214 319.02072 348.9465 433.8089
352.8932 262.84952 296.7708 256.29855 224.9941 281.09897 149.30074 277.1974 411.5922 270.66684 475.5659 301.98172 560.46704 317.61374 339.8945 432.52805
350.28098 258.94598 295.45935 255.04747 223.65111 283.70532 145.3618 278.52884 406.39584 266.75827 470.37637 299.3665 560.4091 317.6377 337.25266 432.53983
342.465 256.31433 286.31888 251.1152 211.913 277.20865 136.23993 275.91595 401.16022 265.44705 465.1441 299.3675 549.95917 317.6659 328.09775 431.20517
337.25882 253.69254 277.23074 245.89764 202.77621 274.60712 120.552795 269.3709 392.0952 260.21396 458.6336 296.7705 547.3689 317.60773 319.0123 429.9035
329.44815 247.2122 271.9699 243.25652 192.35426 271.95856 108.85672 266.7463 390.71768 257.61868 461.2315 295.46194 544.7396 308.56488 313.72495 432.48135
328.13257 247.17937 266.75922 243.27098 183.25444 268.10297 104.9307 266.72427 388.1372 256.32812 454.73947 288.95972 543.46 304.6245 317.61313 431.19485
319.00385 245.83806 258.9249 241.93343 176.70343 265.49094 95.76474 265.45233 380.3135 253.72252 450.8005 286.3464 539.55237 298.1083 307.2398 433.8181
316.33887 244.58574 253.704 236.7538 171.46358 264.12564 84.028725 256.2935 377.6977 254.99983 445.55896 286.34866 530.41565 298.10303 296.81534 435.13123
300.71332 240.6602 239.34879 234.08742 159.70894 256.33282 65.778725 249.80905 362.01987 252.37714 433.81613 286.2818 517.3915 296.7804 277.22238 431.19098
287.61005 235.45189 224.9622 225.04706 132.32747 248.48254 46.126472 235.4871 348.97327 248.4849 422.08347 283.70386 509.5395 296.79266 258.90985 426.00336
275.83066 235.43585 211.92703 223.73398 120.57092 244.5283 25.289534 231.50726 333.3389 249.77747 402.50003 286.3526 487.35837 307.19806 241.95192 431.1973
268.08252 235.48856 205.41982 224.94359 111.452354 244.50896 22.670467 232.78568 329.41776 253.67743 399.8668 287.67007 486.00385 308.4658 235.47455 422.07925
273.28256 236.7304 208.00713 225.00897 116.65281 244.59567 25.27658 231.48679 333.3289 253.69218 401.15427 287.6191 489.92297 307.1811 243.23099 422.05817
